x,y,reference,fixed_mean,fixed_std,map_mean,map_std,hmc_mean,hmc_std
-2.913081024256492846e+00,2.886257045089825723e+00,1.091232790684668608e+01,9.348261374805588275e+00,5.277257984867682161e+00,8.255768324926521018e+00,4.239895650452414344e+00,1.108945663108175950e+01,6.446119784567992284e+00
-2.913081024256492846e+00,3.163597776461628097e+00,1.364433220616577103e+01,1.173551123614015523e+01,5.264113821382256475e+00,1.712370462000353655e+01,4.475818375356625189e+00,1.708472673558883059e+01,7.406559063235645723e+00
-2.640161172051357141e+00,-3.492579776461628427e+00,1.631352488150923818e+00,3.413041000283556059e+00,5.269020503903282915e+00,5.457549207941610803e+00,4.519408457181937067e+00,1.264152114580884501e+00,7.077909011816060136e+00
-2.640161172051357141e+00,-3.215239045089826053e+00,7.248736349722578964e+00,8.566862991516245529e+00,5.274280425011169449e+00,4.024919882038375363e+00,4.188192384531051360e+00,0.000000000000000000e+00,6.379654950551534753e+00
-2.640161172051357141e+00,-2.937898313718023680e+00,1.286612021129423411e+01,1.266728646028786898e+01,5.273039739927601666e+00,7.351196583248110983e+00,4.167753023822558411e+00,4.904920691816812450e+00,6.005365684097013990e+00
-2.640161172051357141e+00,-2.660557582346221306e+00,1.869614413509305706e+01,1.793532875721575692e+01,5.272931738737568708e+00,1.428887427701374691e+01,4.143644601616069956e+00,1.297161525680326477e+01,5.717296769623492203e+00
-2.640161172051357141e+00,-2.383216850974418932e+00,2.382942596078867936e+01,2.354373551701428369e+01,5.273768750117416637e+00,2.181947792095866134e+01,4.140866612331536523e+00,2.098369543434450790e+01,5.610064307447850673e+00
-2.640161172051357141e+00,-2.105876119602616559e+00,2.678382394178497350e+01,2.722422380540228914e+01,5.273749710853319783e+00,2.648959516778427314e+01,4.134754060748407234e+00,2.652007802854978280e+01,5.547446531628453137e+00
-2.640161172051357141e+00,-1.828535388230814185e+00,2.746648155403178748e+01,2.750016068891272880e+01,5.273248717505303773e+00,2.670944341044912562e+01,4.128901250010478030e+00,2.769917943067493837e+01,5.472859771464670509e+00
-2.640161172051357141e+00,-1.551194656859011811e+00,2.551397884205173128e+01,2.473650156194344163e+01,5.273093469888054052e+00,2.367721207473101686e+01,4.125493149868412424e+00,2.488397630630534252e+01,5.417302264668409251e+00
-2.640161172051357141e+00,-1.273853925487209438e+00,2.202292970070296363e+01,2.070476412862080906e+01,5.273192731443221426e+00,1.974013259708726764e+01,4.123208563752325695e+00,2.065967241627676287e+01,5.372534451715556436e+00
-2.640161172051357141e+00,-9.965131941154070638e-01,1.856250861615522041e+01,1.735127085200110741e+01,5.273145179079218536e+00,1.639182067375816132e+01,4.120630288546941244e+00,1.697206168995397491e+01,5.322585647744758397e+00
-2.640161172051357141e+00,-7.191724627436046902e-01,1.681849940552534051e+01,1.559184496248417418e+01,5.273029631339135825e+00,1.418961312432952582e+01,4.118533653341305723e+00,1.444848153689348536e+01,5.305713224643940684e+00
-2.640161172051357141e+00,-4.418317313718023165e-01,1.655170472742257815e+01,1.489804512873888598e+01,5.273018728580614933e+00,1.334178435946466834e+01,4.119267628026065609e+00,1.387141146841594619e+01,5.342349246924569250e+00
-2.640161172051357141e+00,-1.644910000000003869e-01,1.592264075184169059e+01,1.410164353427535389e+01,5.273074484093378089e+00,1.328761816270446161e+01,4.117293203037850624e+00,1.541980122949444265e+01,5.258928602527243257e+00
-2.640161172051357141e+00,1.128497313718019868e-01,1.482468959645562379e+01,1.280690206261351705e+01,5.273095626643423905e+00,1.281777284496831726e+01,4.118839992806653250e+00,1.721074694239710823e+01,5.324640129231945629e+00
-2.640161172051357141e+00,3.901904627436043604e-01,1.441330970051883043e+01,1.193313719575962750e+01,5.273143142619126422e+00,1.183603455749710065e+01,4.118901288204344091e+00,1.733483108193676614e+01,5.333074539733854813e+00
-2.640161172051357141e+00,6.675311941154067341e-01,1.503883804845986916e+01,1.264810803327418398e+01,5.273214157420371251e+00,1.189614770660466547e+01,4.122091904179005617e+00,1.646141710725905227e+01,5.317455293446666786e+00
-2.640161172051357141e+00,9.448719254872091078e-01,1.631034593620180217e+01,1.482270872931985650e+01,5.273139012681273385e+00,1.370100797593147490e+01,4.122178847515087341e+00,1.621275848112704665e+01,5.356085759764804166e+00
-2.640161172051357141e+00,1.222212656859011481e+00,1.774898869294535331e+01,1.681089862977751181e+01,5.273010423076931019e+00,1.528320074629004921e+01,4.125788496854266185e+00,1.624173802628880026e+01,5.427253698151749184e+00
-2.640161172051357141e+00,1.499553388230813855e+00,1.808446923034674114e+01,1.683255633721273625e+01,5.273244451819727452e+00,1.429328466278138876e+01,4.129150817964838183e+00,1.482959742692238692e+01,5.482824972183386159e+00
-2.640161172051357141e+00,1.776894119602616229e+00,1.595095011710344224e+01,1.442871422045573127e+01,5.273695156343934265e+00,1.105094792012994276e+01,4.136978555459623230e+00,1.153507908616903777e+01,5.611713708655458710e+00
-2.640161172051357141e+00,2.054234850974418602e+00,1.269245887840943254e+01,1.060272484972665552e+01,5.273547504658204765e+00,7.464591377536322625e+00,4.138289991116449684e+00,7.646225105622757923e+00,5.634585834428066597e+00
-2.640161172051357141e+00,2.331575582346220976e+00,8.910932103682096539e+00,6.901623914658557624e+00,5.272962222807813681e+00,4.110210225600894773e+00,4.143286380950496728e+00,4.490633123930102499e+00,5.707613075142208281e+00
-2.640161172051357141e+00,2.608916313718023350e+00,6.398595268937816272e+00,4.594077255518641323e+00,5.273919276255415234e+00,1.281546312110322106e+00,4.167601287836945723e+00,3.298594938128434961e+00,5.933972893196296283e+00
-2.640161172051357141e+00,2.886257045089825723e+00,6.165422228932065707e+00,4.427397325736819766e+00,5.274729557751425268e+00,2.367883269614139863e+00,4.192100260623756292e+00,6.125039635584045072e+00,6.154310531155054775e+00
-2.640161172051357141e+00,3.163597776461628097e+00,8.625443620740657735e+00,6.537482290688785724e+00,5.264735363970374671e+00,1.216094567626396383e+01,4.410518736578308285e+00,1.387346942156412055e+01,7.038861519423178947e+00
-2.367241319846221437e+00,-3.492579776461628427e+00,1.230994823312841824e+00,1.500373321294318885e+00,5.269395505333084984e+00,8.450124713575405622e+00,4.480433174199808910e+00,5.101106759903633048e+00,6.874942682319079346e+00
-2.367241319846221437e+00,-3.215239045089826053e+00,6.661316042830618400e+00,6.637548698665341362e+00,5.273446535837565285e+00,3.651809511163264688e+00,4.172221086840001369e+00,2.334015003229950480e+00,6.039071916567146481e+00
-2.367241319846221437e+00,-2.937898313718023680e+00,1.209163726234839586e+01,1.047894816051120870e+01,5.272929651995829303e+00,5.423256663017582468e+00,4.156353940192381913e+00,5.398266831018048606e+00,5.770677042937451873e+00
-2.367241319846221437e+00,-2.660557582346221306e+00,1.730760055942633358e+01,1.565006093645934016e+01,5.273468543762375838e+00,1.190504439407504833e+01,4.137475012323417189e+00,1.155812011695942232e+01,5.569099224287523242e+00
-2.367241319846221437e+00,-2.383216850974418932e+00,2.209541502201504315e+01,2.127335608989233151e+01,5.274203999616601024e+00,1.924000213565273043e+01,4.135338659114744075e+00,1.812591229365026635e+01,5.534720003689565182e+00
-2.367241319846221437e+00,-2.105876119602616559e+00,2.474210796608084095e+01,2.496344404526462313e+01,5.273807608064477570e+00,2.392556904291484443e+01,4.127349730330846178e+00,2.326318645007623331e+01,5.438427275259835270e+00
-2.367241319846221437e+00,-1.828535388230814185e+00,2.536329347611622609e+01,2.537347092051641084e+01,5.273183578146203310e+00,2.460092498529945715e+01,4.121500773044316723e+00,2.501935037885154145e+01,5.346875779901952619e+00
-2.367241319846221437e+00,-1.551194656859011811e+00,2.371299496559636921e+01,2.303459702514373930e+01,5.273154587500028967e+00,2.220631073216156892e+01,4.119436824410498410e+00,2.305077930032149425e+01,5.270187155794076261e+00
-2.367241319846221437e+00,-1.273853925487209438e+00,2.075763144953521788e+01,1.948699804738680541e+01,5.273354761123731471e+00,1.852315832560134368e+01,4.117574427478166932e+00,1.923798301817074474e+01,5.239959216878319559e+00
-2.367241319846221437e+00,-9.965131941154070638e-01,1.766446636812611004e+01,1.608052281508935266e+01,5.273288182786489031e+00,1.478165581013050200e+01,4.114841356519985283e+00,1.542311150170525380e+01,5.225709890496767152e+00
-2.367241319846221437e+00,-7.191724627436046902e-01,1.567246625556611050e+01,1.339620435639517382e+01,5.273136440664472069e+00,1.164231234871041920e+01,4.112748106908720835e+00,1.256658879094364423e+01,5.196791083515711840e+00
-2.367241319846221437e+00,-4.418317313718023165e-01,1.425082040717362020e+01,1.134052527317544445e+01,5.273143155610487298e+00,9.625286530470532398e+00,4.113795720044965520e+00,1.142250324042919374e+01,5.186191541899723312e+00
-2.367241319846221437e+00,-1.644910000000003869e-01,1.246003171182586122e+01,9.647336708745569922e+00,5.273192641613476894e+00,8.811922895991415317e+00,4.112284949717268212e+00,1.207946909229580967e+01,5.167129880710951362e+00
-2.367241319846221437e+00,1.128497313718019868e-01,1.113079802031152710e+01,8.435459853804786690e+00,5.273166098890980535e+00,8.596881873047095723e+00,4.113472617861089198e+00,1.340990041998476912e+01,5.258357716642566793e+00
-2.367241319846221437e+00,3.901904627436043604e-01,1.113039584348049615e+01,8.294580199566553347e+00,5.273213964697751166e+00,8.538626372684802845e+00,4.113082558072288286e+00,1.414011938034460414e+01,5.316095894394989863e+00
-2.367241319846221437e+00,6.675311941154067341e-01,1.242487341204009610e+01,9.647572832247533370e+00,5.273367156659009680e+00,9.147058666917132541e+00,4.116233734906582953e+00,1.426118601489609716e+01,5.275678539896555108e+00
-2.367241319846221437e+00,9.448719254872091078e-01,1.436475789507715106e+01,1.198106236089370213e+01,5.273323716829867891e+00,1.080813763034717567e+01,4.116859323671753224e+00,1.459861917455181768e+01,5.263726767037439913e+00
-2.367241319846221437e+00,1.222212656859011481e+00,1.607746932350694280e+01,1.389298744015104603e+01,5.273043500420053320e+00,1.217111838196296958e+01,4.120002828707225895e+00,1.484698080505799211e+01,5.335175744271993814e+00
-2.367241319846221437e+00,1.499553388230813855e+00,1.645169480094795489e+01,1.406523387420747895e+01,5.273075210106609845e+00,1.125359778279334932e+01,4.122045484913209989e+00,1.330792610959149158e+01,5.353631128292422048e+00
-2.367241319846221437e+00,1.776894119602616229e+00,1.474765626998533818e+01,1.220223798243387137e+01,5.273603945112876445e+00,8.248957835788928605e+00,4.129456169609899696e+00,9.595228071693671978e+00,5.465155622097048749e+00
-2.367241319846221437e+00,2.054234850974418602e+00,1.165466044217441777e+01,9.076246541255386546e+00,5.273819391655648836e+00,5.118752621943315262e+00,4.132465954609841674e+00,5.637818914363883493e+00,5.519203730599458346e+00
-2.367241319846221437e+00,2.331575582346220976e+00,8.175221475327948184e+00,5.883565550349885598e+00,5.273380699860282128e+00,2.444077208303724547e+00,4.137310873276137002e+00,3.005239750846556035e+00,5.557158786030546693e+00
-2.367241319846221437e+00,2.608916313718023350e+00,5.852358000796545667e+00,3.693478934001177549e+00,5.273845997739440961e+00,0.000000000000000000e+00,4.158058713806144446e+00,2.288251354255354642e+00,5.745874555783985649e+00
-2.367241319846221437e+00,2.886257045089825723e+00,5.654085174876730235e+00,3.273918662554933690e+00,5.274047794535276168e+00,8.713559087191242725e-01,4.178575473359347647e+00,5.166494026528681616e+00,5.989627800334883290e+00
-2.367241319846221437e+00,3.163597776461628097e+00,8.302019848103595834e+00,4.944559865063638426e+00,5.264754063882221224e+00,1.048451346590263711e+01,4.377337400727833838e+00,1.287549199778918663e+01,7.033399468759285789e+00
-2.094321467641085732e+00,-3.492579776461628427e+00,3.711655819616900054e+00,1.381478753639385104e+00,5.270205166631624749e+00,1.057627223706731456e+01,4.479725184356299295e+00,9.874372422577817332e+00,6.968533033674531474e+00
-2.094321467641085732e+00,-3.215239045089826053e+00,8.517375448041981656e+00,7.106967603700468317e+00,5.274100713336867585e+00,4.594233017946862674e+00,4.171435933297945375e+00,6.227610449742911669e+00,5.930771139201151065e+00
-2.094321467641085732e+00,-2.937898313718023680e+00,1.332309507646706237e+01,1.093157382460776716e+01,5.274042040828083699e+00,6.019278582973583980e+00,4.157310814735548199e+00,8.175198420302898228e+00,5.693565354371221687e+00
-2.094321467641085732e+00,-2.660557582346221306e+00,1.844229605116679593e+01,1.574270789610454813e+01,5.274484172755598443e+00,1.182638517880786821e+01,4.140837579229530441e+00,1.302520663527484501e+01,5.505878682001571711e+00
-2.094321467641085732e+00,-2.383216850974418932e+00,2.275662684306328032e+01,2.089030037814518437e+01,5.274705022258853404e+00,1.798716989672948330e+01,4.137032089632434406e+00,1.819066272764418102e+01,5.443614147603262232e+00
-2.094321467641085732e+00,-2.105876119602616559e+00,2.514792002584029973e+01,2.421097767871106043e+01,5.274000395903287064e+00,2.189173020180842855e+01,4.127936836902587281e+00,2.239162746957455852e+01,5.371369475832416640e+00
-2.094321467641085732e+00,-1.828535388230814185e+00,2.558631995683122540e+01,2.455595280654961243e+01,5.273494231835996970e+00,2.268546483369232192e+01,4.123459623414019504e+00,2.399222848605607084e+01,5.307454762507452628e+00
-2.094321467641085732e+00,-1.551194656859011811e+00,2.411079969828833214e+01,2.244562127226708981e+01,5.273703403973924786e+00,2.073141671666530783e+01,4.122300907621769817e+00,2.217029371552115435e+01,5.232363983069967972e+00
-2.094321467641085732e+00,-1.273853925487209438e+00,2.113549096302876862e+01,1.907460583436841262e+01,5.273959426161833441e+00,1.707213089605534151e+01,4.120034366187811159e+00,1.828072215399560463e+01,5.193406490752058069e+00
-2.094321467641085732e+00,-9.965131941154070638e-01,1.784768921584277379e+01,1.536050266618985916e+01,5.273792182206325840e+00,1.296571094511364208e+01,4.116890810785490906e+00,1.437696154738734222e+01,5.160640785383186824e+00
-2.094321467641085732e+00,-7.191724627436046902e-01,1.508153936202097967e+01,1.186498559611209203e+01,5.273586645558880903e+00,9.476119258760036246e+00,4.114740149565073501e+00,1.177596499089482762e+01,5.135526715480982496e+00
-2.094321467641085732e+00,-4.418317313718023165e-01,1.254006122419875524e+01,9.061603214693604968e+00,5.273638416306031473e+00,7.211743377830430290e+00,4.115904824388233685e+00,1.078239417005400469e+01,5.141722975526970885e+00
-2.094321467641085732e+00,-1.644910000000003869e-01,1.052303031718704673e+01,7.349023276561638340e+00,5.273700365626884157e+00,6.305165860109354981e+00,4.114698729129505850e+00,1.089829043519887364e+01,5.155157649861591196e+00
-2.094321467641085732e+00,1.128497313718019868e-01,9.729400063368482066e+00,6.910384348826482892e+00,5.273593525755566169e+00,6.465986140202630850e+00,4.115850267470117174e+00,1.159062132320858751e+01,5.194861319360680518e+00
-2.094321467641085732e+00,3.901904627436043604e-01,1.034466441537360915e+01,7.688897978165186942e+00,5.273574350858505788e+00,7.166737048509048691e+00,4.115286153248963963e+00,1.252134436372392301e+01,5.236758920986088306e+00
-2.094321467641085732e+00,6.675311941154067341e-01,1.229781353051991033e+01,9.392164505436085165e+00,5.273784394490613536e+00,8.202070545056699302e+00,4.118210879274366576e+00,1.333672596858822246e+01,5.254577597471127071e+00
-2.094321467641085732e+00,9.448719254872091078e-01,1.428693866654889533e+01,1.140936695934215095e+01,5.273862326411620671e+00,9.675304958439056691e+00,4.119044127108073994e+00,1.409707000474779548e+01,5.236546192643052322e+00
-2.094321467641085732e+00,1.222212656859011481e+00,1.600200535287318715e+01,1.286106317448138725e+01,5.273574245022577323e+00,1.086499719621633631e+01,4.122317556578924069e+00,1.462000028808849095e+01,5.331420856105461681e+00
-2.094321467641085732e+00,1.499553388230813855e+00,1.649685341009442041e+01,1.298177031762315892e+01,5.273408476345436746e+00,1.033945307333169694e+01,4.123716660034901338e+00,1.351879607186094745e+01,5.374307741716093823e+00
-2.094321467641085732e+00,1.776894119602616229e+00,1.497286452344787833e+01,1.157730169339629356e+01,5.273791858327975923e+00,8.144209617675755908e+00,4.129803536751295745e+00,1.039441364300283155e+01,5.374687205844695725e+00
-2.094321467641085732e+00,2.054234850974418602e+00,1.237659751812052633e+01,9.124282140634022653e+00,5.274140131042754476e+00,5.898863469686432381e+00,4.133105921310598063e+00,7.175873737811478748e+00,5.406167705975320814e+00
-2.094321467641085732e+00,2.331575582346220976e+00,8.969188412629275575e+00,6.481123086414299905e+00,5.274053983982583738e+00,3.942351868624200506e+00,4.139667713779447311e+00,5.154751255568935875e+00,5.552299213595576433e+00
-2.094321467641085732e+00,2.608916313718023350e+00,7.127954309750361261e+00,4.550742479099426419e+00,5.274735700435988051e+00,1.730608028337428550e+00,4.160148112695670974e+00,4.281596529456447087e+00,5.715532496512769178e+00
-2.094321467641085732e+00,2.886257045089825723e+00,7.105933951380345448e+00,4.076190474472241476e+00,5.274770840404531036e+00,2.168676460349615809e+00,4.177255687060161371e+00,6.028598555700636297e+00,5.957965689797823927e+00
-2.094321467641085732e+00,3.163597776461628097e+00,9.551175435768298527e+00,5.423098733313963749e+00,5.265746106531004500e+00,1.097674091587850853e+01,4.379164593650462400e+00,1.225032886484386552e+01,7.060362883755898267e+00
-1.821401615435950250e+00,-3.492579776461628427e+00,3.686417928106342501e+00,2.202211052615894005e+00,5.270775973590091645e+00,1.030800457945542803e+01,4.461469742269251526e+00,1.143484420606115393e+01,6.988067326466390838e+00
-1.821401615435950250e+00,-3.215239045089826053e+00,8.550929628118108639e+00,8.118720195518108085e+00,5.274261406167217281e+00,5.525782662431083736e+00,4.167179891721373153e+00,7.664926407081644300e+00,5.841465072034458750e+00
