x,y,reference,fixed_mean,fixed_std,map_mean,map_std,hmc_mean,hmc_std
-3.152209176461626683e+00,3.452023588268889887e-01,3.380616768445995746e+01,4.182058551669342705e+01,6.259371106928723449e+00,8.223729218627740067e+01,3.574227346873455957e+01,7.011679635247341480e+01,4.896454900660836529e+01
-3.152209176461626683e+00,5.974270078461234590e-01,3.426005841137801156e+01,4.497360914943965327e+01,6.261148246660807715e+00,1.229116771795199838e+02,2.677178477468913798e+01,9.133014150708594059e+01,3.650799086836038043e+01
-3.152209176461626683e+00,8.496516568653579293e-01,3.213102673494897488e+01,4.868164763370941728e+01,6.282413060279055550e+00,8.788228405844535018e+01,1.861678349836209279e+01,7.063642588187876470e+01,2.988695095327527440e+01
-3.152209176461626683e+00,1.101876305884592400e+00,3.124379288560164625e+01,5.079523603947700394e+01,6.302801182935035662e+00,3.260849749521679541e+01,1.819980120841035998e+01,2.752319220995491023e+01,3.006428216742441961e+01
-3.152209176461626683e+00,1.354100954903826981e+00,3.122728082795093485e+01,4.949314770811906783e+01,6.286094938531282317e+00,2.443854992946680227e+01,1.871378107079986819e+01,1.971492976021597343e+01,3.123197930848344228e+01
-3.152209176461626683e+00,1.606325603923061340e+00,3.009887863775719552e+01,4.395788882355236638e+01,6.270682048534124142e+00,2.014930303536419842e+01,1.923012938759886836e+01,2.367541024369877078e+01,3.145139992742580759e+01
-3.152209176461626683e+00,1.858550252942295700e+00,2.730023968281918911e+01,3.459543121392289322e+01,6.405073735396801915e+00,4.006804196252237205e+01,3.179974886456099270e+01,3.662576067914660882e+01,4.283342049384948780e+01
-3.152209176461626683e+00,2.110774901961530503e+00,2.346841468113343510e+01,2.282433016886307087e+01,6.858920621913734195e+00,5.794378799072347874e+01,3.629556618349068486e+01,4.795410628093011951e+01,5.007413763199549095e+01
-3.152209176461626683e+00,2.362999550980764862e+00,1.987128895349329127e+01,1.061899669528247614e+01,7.681243808142968810e+00,6.153469879697590983e+01,3.644198644868097858e+01,5.135061229521338078e+01,5.087802916820233179e+01
-3.152209176461626683e+00,2.615224199999999222e+00,1.762985733932490717e+01,0.000000000000000000e+00,8.794398903003573409e+00,6.173162484803090422e+01,3.644245798096554267e+01,5.178854679732613420e+01,5.091057837820844867e+01
-2.905508764942392297e+00,-3.438167376461628066e+00,4.713223632293694010e+00,3.806050519103973784e+01,6.609643187196890146e+00,2.432857648884368018e+01,1.940032116363947168e+01,2.749802083397702290e+01,3.058452898028082245e+01
-2.905508764942392297e+00,-3.185942727442393707e+00,1.054365840188305725e+01,4.116877542325119066e+01,6.693826972015294530e+00,2.120388829936621278e+01,1.960687059558939538e+01,1.736284459821601445e+01,3.087033182586096203e+01
-2.905508764942392297e+00,-2.933718078423159348e+00,1.637409317147241694e+01,4.611340200782660759e+01,6.676879851271947608e+00,2.828728440783453379e+01,1.960345211258276521e+01,2.693261053604890165e+01,3.079755096879101828e+01
-2.905508764942392297e+00,-2.681493429403924544e+00,2.224563843221041637e+01,5.126864119974925416e+01,6.563515973278143179e+00,4.468745993797811877e+01,2.110687688847050580e+01,3.377488896229343140e+01,3.242362678177205026e+01
-2.905508764942392297e+00,-2.429268780384690185e+00,2.746544817115963966e+01,5.491625367155256754e+01,6.423796830202233465e+00,6.858277563701442148e+01,3.338288074651243420e+01,5.219367632421683822e+01,4.407724760166002653e+01
-2.905508764942392297e+00,-2.177044131365455826e+00,3.106381497742806630e+01,5.610129667610249271e+01,6.319730944105714343e+00,6.466584593150601279e+01,3.625775840124293836e+01,5.543513275091974180e+01,4.943725417584746396e+01
-2.905508764942392297e+00,-1.924819482346221244e+00,3.211678270993191120e+01,5.502011881937323778e+01,6.253185294371976788e+00,5.948359226654897469e+01,3.630445798741560992e+01,5.100001266758400220e+01,4.977453226357287264e+01
-2.905508764942392297e+00,-1.672594833326986663e+00,3.119817455247858362e+01,5.269011969888060776e+01,6.210333989135819799e+00,6.329913458437566476e+01,3.553330601773945574e+01,5.467858909004127099e+01,4.678606808769017533e+01
-2.905508764942392297e+00,-1.420370184307752304e+00,2.796257535616336654e+01,5.016145469931416301e+01,6.208424679116354206e+00,4.917681957171697604e+01,2.555430400103179878e+01,4.367153988485078031e+01,3.348216039512188757e+01
-2.905508764942392297e+00,-1.168145535288517944e+00,2.395834358709833722e+01,4.785972708207555115e+01,6.248154842264700193e+00,2.403993628002280047e+01,1.837476333297853515e+01,2.056384381605699829e+01,2.885615523540361593e+01
-2.905508764942392297e+00,-9.159208862692833630e-01,2.058109532383008045e+01,4.552406745933240018e+01,6.277639422293627369e+00,2.515587501241759583e+01,1.837696313004980908e+01,1.820352187006020728e+01,2.839160226222057659e+01
-2.905508764942392297e+00,-6.636962372500488927e-01,1.947631340726531235e+01,4.272266074871413366e+01,6.254470338906951810e+00,1.721882180650641203e+01,1.854450828055614764e+01,1.233698214746180355e+01,2.928915153403289295e+01
-2.905508764942392297e+00,-4.114715882308144224e-01,2.032081227753989339e+01,3.948085274399090849e+01,6.200898319880200127e+00,1.981540401907858495e+01,1.976139630338294850e+01,2.330867454043033149e+01,2.949801232355332559e+01
-2.905508764942392297e+00,-1.592469392115799520e-01,2.144294153265562741e+01,3.649998292685222623e+01,6.164495544498509894e+00,4.563376773216094762e+01,3.310801522080512882e+01,4.519937097901030398e+01,4.329769940850761856e+01
-2.905508764942392297e+00,9.297770980765451831e-02,2.156143338662069908e+01,3.479620134715605673e+01,6.158062937701607176e+00,5.988905849642871715e+01,3.634472197220814849e+01,5.211278658892864257e+01,4.969612832031552330e+01
-2.905508764942392297e+00,3.452023588268889887e-01,2.105143584651913358e+01,3.503678109263717033e+01,6.171657480124682849e+00,6.113688598062226731e+01,3.558837356846603228e+01,5.158758658219517912e+01,4.763099014782644502e+01
-2.905508764942392297e+00,5.974270078461234590e-01,2.120566170555479246e+01,3.704427948527518311e+01,6.208637830355793419e+00,4.421795323774455255e+01,2.564520152272836029e+01,3.926552959613541560e+01,3.563328686507111343e+01
-2.905508764942392297e+00,8.496516568653579293e-01,2.078334836698211419e+01,3.977222866382180655e+01,6.266459039182278978e+00,1.115460608447136792e+01,1.879341074718244897e+01,1.384193972130049843e+01,3.216932216976690029e+01
-2.905508764942392297e+00,1.101876305884592400e+00,2.131790800451733503e+01,4.171636408688482334e+01,6.308726132699951528e+00,1.439986030380759985e+01,1.857024129770450216e+01,1.046877165112029928e+01,3.118363423940808588e+01
-2.905508764942392297e+00,1.354100954903826981e+00,2.205874750448631971e+01,4.148717858076133780e+01,6.299158699632026348e+00,1.295129550304540089e+01,1.877368819959616530e+01,1.141220287529560551e+01,3.175420504842259817e+01
-2.905508764942392297e+00,1.606325603923061340e+00,2.112263435465086658e+01,3.826367369292620424e+01,6.258523804878829644e+00,1.399130005399467791e+01,1.884752045574499135e+01,1.067824099452376174e+01,3.155366886380853231e+01
-2.905508764942392297e+00,1.858550252942295700e+00,1.866946290432146682e+01,3.200020209110834912e+01,6.272493488611668333e+00,3.561461242324131149e+01,3.108375406169770727e+01,3.061576627383501759e+01,4.181314920128015444e+01
-2.905508764942392297e+00,2.110774901961530503e+00,1.507079225054033600e+01,2.340710351964025904e+01,6.441182360479991154e+00,5.656294833792779997e+01,3.623311399924986631e+01,4.628568741388153995e+01,4.952878449422625806e+01
-2.905508764942392297e+00,2.362999550980764862e+00,1.160053789732852714e+01,1.377713430517928828e+01,6.824761018855681094e+00,6.163948866795070103e+01,3.640839224135282137e+01,5.040521566622528837e+01,5.041495021532045229e+01
-2.905508764942392297e+00,2.615224199999999222e+00,9.378526853377071149e+00,4.707602892934119154e+00,7.456516906625267005e+00,6.172236400029994741e+01,3.641411782311000422e+01,5.079566209537405541e+01,5.055176329767886045e+01
-2.658808353423157911e+00,-3.438167376461628066e+00,1.165421479493695678e+00,3.167517419180990146e+01,6.669533948437565307e+00,7.093559482497857971e+01,1.954936985265283411e+01,5.416004516423800652e+01,3.024802326297643162e+01
-2.658808353423157911e+00,-3.185942727442393707e+00,6.300828507023775948e+00,3.491660176943696570e+01,6.669854566117987993e+00,1.830874347635005961e+01,1.970964833900604773e+01,2.012356305896529207e+01,3.104079110819204246e+01
-2.658808353423157911e+00,-2.933718078423159348e+00,1.143623553455385533e+01,4.086381259202516958e+01,6.577601622338341336e+00,2.320153094412683004e+01,1.990996774014260851e+01,2.005216512038904142e+01,3.107364364705325599e+01
-2.658808353423157911e+00,-2.681493429403924544e+00,1.676760030471014318e+01,4.748409952043857629e+01,6.432650829128323977e+00,4.875266794706274709e+01,2.141773515383373550e+01,4.394517521636792878e+01,3.096640746639562991e+01
-2.658808353423157911e+00,-2.429268780384690185e+00,2.162908013044065925e+01,5.250675928390319314e+01,6.311713224521750654e+00,9.794457549632983273e+01,3.123808663994272194e+01,7.617813053156621095e+01,3.993600085239170738e+01
-2.658808353423157911e+00,-2.177044131365455826e+00,2.484769026438006634e+01,5.449142655810055658e+01,6.250861807760940358e+00,7.285560395947348411e+01,3.210661356713576708e+01,6.342495101551801895e+01,4.197479274584934217e+01
-2.658808353423157911e+00,-1.924819482346221244e+00,2.607078589918285516e+01,5.339007371443722150e+01,6.220746968026385382e+00,4.602937364999047531e+01,3.205311328571041685e+01,4.089758328397594056e+01,4.230376601090258504e+01
-2.658808353423157911e+00,-1.672594833326986663e+00,2.536804813695230010e+01,5.029079627348573922e+01,6.193107445648630360e+00,7.392193331520073230e+01,3.161325598493456468e+01,5.572901026091307131e+01,4.066352179170353054e+01
-2.658808353423157911e+00,-1.420370184307752304e+00,2.245882360746209727e+01,4.659176526535748053e+01,6.186513289529665727e+00,6.286711554755103748e+01,2.396631169007019935e+01,4.620485960279032156e+01,3.148135474801870615e+01
-2.658808353423157911e+00,-1.168145535288517944e+00,1.916095772362285743e+01,4.321341582942477544e+01,6.213228246886279393e+00,2.174936229959558887e+01,1.858454096381487020e+01,1.739309840951888475e+01,2.852205387750704091e+01
-2.658808353423157911e+00,-9.159208862692833630e-01,1.628435990614763540e+01,4.034492412485451496e+01,6.235636532415207434e+00,1.942256418591830425e+01,1.848803299995515559e+01,1.311601606638201645e+01,2.883738737730756441e+01
-2.658808353423157911e+00,-6.636962372500488927e-01,1.521513057305059036e+01,3.775884951848365745e+01,6.216780224366139862e+00,2.661189667180235574e+01,1.885126939463873086e+01,2.336376747746477633e+01,2.911857534841941586e+01
-2.658808353423157911e+00,-4.114715882308144224e-01,1.506242755959527990e+01,3.531360548649399789e+01,6.173036066392475263e+00,7.036511618078637298e+01,1.970770053579786207e+01,5.495327040910413530e+01,2.884242024785282510e+01
-2.658808353423157911e+00,-1.592469392115799520e-01,1.456320629758202578e+01,3.321302996950726083e+01,6.143439798490786252e+00,6.934619918901699975e+01,3.208912855854298130e+01,6.153552001906541591e+01,4.066255082874454985e+01
-2.658808353423157911e+00,9.297770980765451831e-02,1.357122176903607169e+01,3.187933206495313243e+01,6.137173988205645969e+00,6.450340062968305688e+01,3.473702249384042773e+01,5.610870077573434145e+01,4.524223168767186110e+01
-2.658808353423157911e+00,3.452023588268889887e-01,1.308284409082568267e+01,3.162262932056501086e+01,6.145458944412533597e+00,6.559288236542600714e+01,3.420187279603897679e+01,5.438225395184659305e+01,4.386825091081408345e+01
-2.658808353423157911e+00,5.974270078461234590e-01,1.344196580808836927e+01,3.238986752737946517e+01,6.175151574971001978e+00,6.433047174689501446e+01,2.528528825858286311e+01,4.866004833601022028e+01,3.410147009040044708e+01
-2.658808353423157911e+00,8.496516568653579293e-01,1.438642412118250036e+01,3.373361985816245578e+01,6.228230425584347252e+00,2.840804042460899836e+01,1.896252690366747728e+01,2.463463343114664994e+01,3.147001478568282806e+01
-2.658808353423157911e+00,1.101876305884592400e+00,1.588286891968447989e+01,3.494813178755703120e+01,6.272648556553773957e+00,6.502747899009136745e+00,1.890434533360203062e+01,4.540070068627443334e+00,3.172231177917504041e+01
-2.658808353423157911e+00,1.354100954903826981e+00,1.653515279381363712e+01,3.525133343795459950e+01,6.274502630316468377e+00,9.699755133501867022e+00,1.910442742042623365e+01,1.043727022909941837e+01,3.221540352244205963e+01
-2.658808353423157911e+00,1.606325603923061340e+00,1.591717818107047044e+01,3.395399680778791662e+01,6.245972854021121456e+00,3.891585584452627700e+01,1.882374874402302112e+01,3.454344670383074600e+01,3.063196969121054991e+01
-2.658808353423157911e+00,1.858550252942295700e+00,1.360172226411338414e+01,3.063108348315563489e+01,6.236242948476017567e+00,5.334075912662331120e+01,3.011447666991612238e+01,4.728997491061914360e+01,3.869579426964511271e+01
-2.658808353423157911e+00,2.110774901961530503e+00,1.033729255665757663e+01,2.530094121554247977e+01,6.282766714805986474e+00,5.663489364182322561e+01,3.426319507901403227e+01,4.749014243757746812e+01,4.444231928226492556e+01
-2.658808353423157911e+00,2.362999550980764862e+00,6.999245443556269208e+00,1.854638467467157170e+01,6.398798701572832037e+00,6.127156291849532010e+01,3.438231775780511867e+01,4.711840220131626467e+01,4.509898147566059379e+01
-2.658808353423157911e+00,2.615224199999999222e+00,4.821967798937105698e+00,1.147235175202285973e+01,6.637136726272330201e+00,5.992494606535082369e+01,3.462395803558351304e+01,4.690962596035591758e+01,4.623704502887605372e+01
-2.412107941903923081e+00,-3.438167376461628066e+00,5.834201046269242852e-01,2.631470749602749493e+01,6.635977735857361282e+00,1.268917662633212444e+02,2.451470129148250976e+01,8.946327979736270208e+01,3.592315983041957139e+01
-2.412107941903923081e+00,-3.185942727442393707e+00,5.525597528831591276e+00,2.969966181649806458e+01,6.555859110888250463e+00,4.088021928592891641e+01,2.315562473144174405e+01,3.848169523606313192e+01,3.365143210674937535e+01
-2.412107941903923081e+00,-2.933718078423159348e+00,1.046777495303625471e+01,3.651397807476359958e+01,6.432271442256904947e+00,2.903139898617189374e+01,2.318875589044715468e+01,2.366135474739801126e+01,3.402625631405021522e+01
-2.412107941903923081e+00,-2.681493429403924544e+00,1.530618196488038052e+01,4.441985144212401337e+01,6.310627217022025448e+00,6.309113870008218328e+01,2.529417049286969643e+01,5.635411779198756221e+01,3.396790739037930962e+01
-2.412107941903923081e+00,-2.429268780384690185e+00,1.983950265411602132e+01,5.074392194870506501e+01,6.254313851977715721e+00,1.185964527444672285e+02,2.101605242967454501e+01,8.690932309816193424e+01,3.012521554500392540e+01
-2.412107941903923081e+00,-2.177044131365455826e+00,2.279037028293176093e+01,5.367417596077211783e+01,6.259930584413254451e+00,6.302691723474683272e+01,1.860106923641470900e+01,5.417709690662533717e+01,2.897994735277556444e+01
-2.412107941903923081e+00,-1.924819482346221244e+00,2.386516661523839744e+01,5.292082629683136474e+01,6.262747505015179961e+00,2.342037470505484009e+01,1.836868175895086708e+01,2.173504088835368364e+01,2.947024789166801284e+01
-2.412107941903923081e+00,-1.672594833326986663e+00,2.328031030507589350e+01,4.952235167248409198e+01,6.226800429105114887e+00,6.860457139319916564e+01,1.851539996837335167e+01,5.359349922812249645e+01,2.901730145584174281e+01
-2.412107941903923081e+00,-1.420370184307752304e+00,2.080126117804018193e+01,4.504870861366089230e+01,6.185045295301519808e+00,8.633755679330630528e+01,1.843647510889483243e+01,6.437417778677583158e+01,2.723809097780450728e+01
-2.412107941903923081e+00,-1.168145535288517944e+00,1.788743220048947791e+01,4.078765092420508154e+01,6.173593359713348327e+00,3.134369538077990569e+01,2.241039324135094901e+01,2.968320888549014214e+01,3.176449682017837972e+01
-2.412107941903923081e+00,-9.159208862692833630e-01,1.529189043581284757e+01,3.737119965491638141e+01,6.176350269098862533e+00,2.591091415084630967e+01,2.278353220456330774e+01,1.650132454501066803e+01,3.336582708985120149e+01
-2.412107941903923081e+00,-6.636962372500488927e-01,1.389464233943720117e+01,3.488103580214260546e+01,6.165945690692369752e+00,5.958923659306006471e+01,2.287273745103434663e+01,4.735414820379570955e+01,3.219743188460713412e+01
-2.412107941903923081e+00,-4.114715882308144224e-01,1.265871478797644123e+01,3.314921789562231424e+01,6.153382300425473517e+00,1.161130304155038289e+02,2.106390901238266267e+01,8.468097287243784876e+01,2.996105211296857362e+01
-2.412107941903923081e+00,-1.592469392115799520e-01,1.119764509954256582e+01,3.197292250319515006e+01,6.159359160004112432e+00,8.442197354384649088e+01,2.251940864118321528e+01,7.289924720409665326e+01,3.186629441445442268e+01
-2.412107941903923081e+00,9.297770980765451831e-02,9.933583254309281685e+00,3.118171074033944024e+01,6.170736779598049004e+00,7.245112975670679134e+01,2.287005730889322308e+01,6.274932256133989483e+01,3.260583458696251569e+01
-2.412107941903923081e+00,3.452023588268889887e-01,9.749966201717086278e+00,3.065749347422297433e+01,6.167453963589715649e+00,7.653829022202421584e+01,2.312075067106805548e+01,6.577191878773695066e+01,3.227603199834354797e+01
-2.412107941903923081e+00,5.974270078461234590e-01,1.064894655291664272e+01,3.037172295718573878e+01,6.165130221346972306e+00,1.071522214954166543e+02,2.119894986847153007e+01,8.005463906978323507e+01,2.945537243210406331e+01
-2.412107941903923081e+00,8.496516568653579293e-01,1.210610656189845002e+01,3.038154735866328338e+01,6.187443517293577777e+00,8.420991456730146751e+01,2.113459824875889481e+01,6.447184050186019988e+01,3.119467370001834894e+01
-2.412107941903923081e+00,1.101876305884592400e+00,1.400302984004174078e+01,3.070750255958637354e+01,6.219645516802574825e+00,1.905002789140289110e+01,2.129975288617643159e+01,2.059693483585266449e+01,3.393461743613547554e+01
-2.412107941903923081e+00,1.354100954903826981e+00,1.486793618623315005e+01,3.114070333256540835e+01,6.232939322049075415e+00,4.990583685586426554e+01,2.146621899808905454e+01,3.660359727653440132e+01,3.309729096961425654e+01
-2.412107941903923081e+00,1.606325603923061340e+00,1.443091050616180482e+01,3.115303840495289478e+01,6.234538942206262924e+00,1.115365544730436795e+02,2.142130722988289548e+01,7.625728696798134365e+01,3.066288841557458511e+01
-2.412107941903923081e+00,1.858550252942295700e+00,1.236781338057535606e+01,3.005334919136771532e+01,6.253708607660219521e+00,7.749442095456920754e+01,2.198904136405754528e+01,6.413468767442120111e+01,3.011608122589743530e+01
-2.412107941903923081e+00,2.110774901961530503e+00,9.263883037570016299e+00,2.735043689325084415e+01,6.288378965869197756e+00,5.266994430391238780e+01,2.189680028023041203e+01,4.527024830055668758e+01,3.079608450378442441e+01
-2.412107941903923081e+00,2.362999550980764862e+00,6.116776196081646688e+00,2.310702099622130845e+01,6.304626895719392721e+00,5.455231447719829418e+01,2.186960449016349628e+01,4.265390317876748583e+01,3.086524298118909826e+01
-2.412107941903923081e+00,2.615224199999999222e+00,4.095959372345930660e+00,1.804936705152067589e+01,6.321307831837936320e+00,5.139501196247891812e+01,2.265927071821022309e+01,4.208914322173470879e+01,3.257126913021936332e+01
-2.165407530384688695e+00,-3.438167376461628066e+00,2.603208413851945568e+00,2.204417381666735309e+01,6.540852119980014479e+00,9.093744129871110715e+01,3.507371419218869590e+01,7.493054426022300163e+01,4.837141615935894379e+01
-2.165407530384688695e+00,-3.185942727442393707e+00,7.067659027988695719e+00,2.550579569819365133e+01,6.408454341472380911e+00,6.008301079743930728e+01,3.472710441504148093e+01,4.966354374844407005e+01,4.621396196078979557e+01
-2.165407530384688695e+00,-2.933718078423159348e+00,1.153210964212544809e+01,3.289534299075239687e+01,6.294451447665950994e+00,5.067077602449549545e+01,3.471108773867273101e+01,3.878074094740391331e+01,4.649857059809044557e+01
-2.165407530384688695e+00,-2.681493429403924544e+00,1.618135605138823863e+01,4.172665848512679077e+01,6.228228935538147937e+00,5.723348234998974959e+01,3.300770517959166028e+01,4.735178217441941229e+01,4.266714722928568193e+01
-2.165407530384688695e+00,-2.429268780384690185e+00,2.031480549213691589e+01,4.914821183679487149e+01,6.245946917998815628e+00,5.301414946464981881e+01,2.025831774393927276e+01,4.546921730171576570e+01,3.037683077861111158e+01
-2.165407530384688695e+00,-2.177044131365455826e+00,2.293894108319510750e+01,5.315097619799507811e+01,6.310212824737756243e+00,2.414490262921998465e+01,1.796612978663917204e+01,2.535171710658807598e+01,2.987892500639811999e+01
-2.165407530384688695e+00,-1.924819482346221244e+00,2.389097162710283229e+01,5.322052679230728245e+01,6.334878695900135526e+00,2.205731926497327322e+01,1.751362875749848058e+01,1.797699402449178052e+01,2.895767701151699214e+01
-2.165407530384688695e+00,-1.672594833326986663e+00,2.337236343092622803e+01,5.017799985873352853e+01,6.282820799373663334e+00,2.646218479568233306e+01,1.797626225551640644e+01,2.730177185411015017e+01,2.984204247419956602e+01
-2.165407530384688695e+00,-1.420370184307752304e+00,2.098429322401695529e+01,4.549022833388698928e+01,6.200573272245479828e+00,4.479628705539067823e+01,2.086093900569380111e+01,3.953503149208076906e+01,3.118404964339317686e+01
-2.165407530384688695e+00,-1.168145535288517944e+00,1.823240107956900857e+01,4.057035518709017197e+01,6.147291973474219517e+00,4.513662648261427535e+01,3.302960285940654472e+01,3.663195602866561984e+01,4.338400481648346130e+01
-2.165407530384688695e+00,-9.159208862692833630e-01,1.543632132698982673e+01,3.640479027787569066e+01,6.129812743140701237e+00,5.064509634453828824e+01,3.471956251441859109e+01,3.577543071578189426e+01,4.662496841311213558e+01
-2.165407530384688695e+00,-6.636962372500488927e-01,1.332608721192498535e+01,3.348482999211410061e+01,6.131006671664314567e+00,6.680463501508980073e+01,3.428376035132147592e+01,5.317497635683236012e+01,4.442421787439879921e+01
-2.165407530384688695e+00,-4.114715882308144224e-01,1.119958158349429489e+01,3.184818915731466404e+01,6.154176230109703383e+00,8.307927888736296040e+01,2.637107003919620851e+01,6.894255717933373262e+01,3.487943534735963169e+01
-2.165407530384688695e+00,-1.592469392115799520e-01,9.417345015515284246e+00,3.114271796098273626e+01,6.198439288017986826e+00,7.370369805340101266e+01,1.914976925200150504e+01,6.542719565330656906e+01,3.010369513965718724e+01
-2.165407530384688695e+00,9.297770980765451831e-02,8.412506651848296713e+00,3.078882672912186536e+01,6.227907467690271481e+00,7.504851775450055129e+01,1.916505046493524134e+01,6.546410315102465916e+01,3.022071153911481645e+01
-2.165407530384688695e+00,3.452023588268889887e-01,8.689550160488430208e+00,3.028930238812245079e+01,6.212535848964732210e+00,7.355795698629997048e+01,1.958658797077860214e+01,6.506544861552382031e+01,3.062703210549253185e+01
-2.165407530384688695e+00,5.974270078461234590e-01,1.016982030935238868e+01,2.953693018380454305e+01,6.175900703320666985e+00,8.161062777376267263e+01,2.157786541332912122e+01,7.034120431864303669e+01,3.095510040801347529e+01
-2.165407530384688695e+00,8.496516568653579293e-01,1.197036000659646504e+01,2.886034121426928323e+01,6.161923592947648132e+00,7.815840164939406520e+01,3.247989648777475225e+01,6.375619905084015215e+01,4.149310002008540010e+01
-2.165407530384688695e+00,1.101876305884592400e+00,1.389655339573554649e+01,2.870929589847446550e+01,6.174967975123250241e+00,5.184521061652954899e+01,3.404412127031690005e+01,4.162726291380875665e+01,4.547603184848286162e+01
-2.165407530384688695e+00,1.354100954903826981e+00,1.481795823998727535e+01,2.919333781699697283e+01,6.194909455280283694e+00,6.767389304615485912e+01,3.403524611579194925e+01,5.271810165079702415e+01,4.484839717658996250e+01
-2.165407530384688695e+00,1.606325603923061340e+00,1.439851517298453309e+01,2.984844618836837071e+01,6.226782922699388045e+00,8.964802028143424195e+01,3.153434245269946601e+01,7.082332120819768306e+01,4.013555455253251125e+01
-2.165407530384688695e+00,1.858550252942295700e+00,1.264533177539485465e+01,2.984527810769441203e+01,6.286252613040746340e+00,6.301653236961793425e+01,1.987771530926755403e+01,5.508262908105806588e+01,2.943434509316469416e+01
-2.165407530384688695e+00,2.110774901961530503e+00,9.807964277450409440e+00,2.850612259607714805e+01,6.347792713796915010e+00,5.309941267084268191e+01,1.904306145147676332e+01,4.388175382505347955e+01,2.893669383088627711e+01
-2.165407530384688695e+00,2.362999550980764862e+00,6.745338561778139841e+00,2.576533503052723972e+01,6.350993239002330704e+00,5.186405453667197207e+01,1.887734586735943410e+01,4.472410327548722364e+01,2.903700845400308239e+01
-2.165407530384688695e+00,2.615224199999999222e+00,5.213334373761989937e+00,2.226764593047013818e+01,6.285640109009846377e+00,4.919536489841246407e+01,1.868970563369549964e+01,4.042275578673056202e+01,2.855590080382381757e+01
-1.918707118865454309e+00,-3.438167376461628066e+00,3.244561135064046198e+00,1.939105082862715790e+01,6.444043326792184168e+00,7.111581575922645015e+01,3.631653841680814310e+01,6.584198675991798666e+01,5.089639939917769595e+01
-1.918707118865454309e+00,-3.185942727442393707e+00,7.572503875988756405e+00,2.288481099056639323e+01,6.301336114088581297e+00,6.237328810356950015e+01,3.629717744091241372e+01,5.301071796774284195e+01,4.961400341338267594e+01
