x,y,reference,fixed_mean,fixed_std,map_mean,map_std,hmc_mean,hmc_std
-3.629815086999999885e+00,6.130715041666670029e-01,1.333961210934202654e+03,1.337534550470940303e+03,1.621381209657320355e+01,1.340433879012435682e+03,5.631725771360123645e+00,1.340727410078955472e+03,4.419707423043144559e+02
-3.629815086999999885e+00,9.144048937500003360e-01,1.585819239603180449e+03,1.589187068852828816e+03,1.621215377902034049e+01,1.589899353704976875e+03,5.639445876388295531e+00,1.591909874115934372e+03,4.418800382875375021e+02
-3.629815086999999885e+00,1.215738283333333669e+00,1.852932563335163195e+03,1.853956483703834238e+03,1.620692192714147239e+01,1.846673619302307770e+03,5.629585814971295399e+00,1.855406343454510761e+03,4.408657796295587445e+02
-3.629815086999999885e+00,1.517071672916666891e+00,2.131057532222854206e+03,2.127041406401462154e+03,1.619656206231936935e+01,2.104721582649396623e+03,5.648568282686354358e+00,2.126865166646619400e+03,4.384863520073577661e+02
-3.629815086999999885e+00,1.818405062500000335e+00,2.416449761881810446e+03,2.404934918360697338e+03,1.618071412479504190e+01,2.357603381937313316e+03,5.725845287945960038e+00,2.403001124080118643e+03,4.345454845374648585e+02
-3.629815086999999885e+00,2.119738452083333780e+00,2.705860761948115851e+03,2.684646361349354265e+03,1.616119068219444799e+01,2.595499165453574733e+03,5.997304267903302843e+00,2.680117096083070464e+03,4.287389074958330752e+02
-3.629815086999999885e+00,2.421071841666667002e+00,2.996540359084778174e+03,2.961363706184725743e+03,1.614100576935064169e+01,2.801020557772958000e+03,6.826703170381247077e+00,2.951615273585068280e+03,4.198567365596064747e+02
-3.629815086999999885e+00,2.722405231250000224e+00,3.286239394243074003e+03,3.225518087220145389e+03,1.611855497130280312e+01,2.945234611564222632e+03,8.018163037090941359e+00,3.205724623494569187e+03,4.050469841269738254e+02
-3.629815086999999885e+00,3.023738620833333890e+00,3.573207110003063917e+03,3.461115921146818437e+03,1.609345310008449204e+01,2.991023722839639049e+03,9.347013089739384384e+00,3.425108860660903702e+03,3.799673765028106232e+02
-3.629815086999999885e+00,3.325072010416667112e+00,3.856189815316826753e+03,3.646972830700033228e+03,1.612832176828618458e+01,2.909126170907637061e+03,1.129727115284024919e+01,3.589389167182815072e+03,3.405039094813093925e+02
-3.629815086999999885e+00,3.626405400000000334e+00,4.134433243942868103e+03,3.761137287084304262e+03,1.647328438426766795e+01,2.699288938966559726e+03,1.407836535249699317e+01,3.680149563651838434e+03,2.862405441024426977e+02
-3.327333516291666626e+00,-3.605595949999999661e+00,2.283289963259296655e+03,1.940045739656547084e+03,1.606628045748131939e+01,1.441854365224103958e+03,9.724238420871836652e+00,1.764675420084651023e+03,3.447727634200996363e+02
-3.327333516291666626e+00,-3.304262560416666439e+00,1.701049575762951690e+03,1.533717464795598062e+03,1.608953819554021791e+01,1.282242506038137435e+03,7.160933015616254060e+00,1.440538374577237846e+03,3.924346645786727095e+02
-3.327333516291666626e+00,-3.002929170833333217e+00,1.234585850623978786e+03,1.159431970919657033e+03,1.614788289721095893e+01,1.052041795895622045e+03,6.055743922229781973e+00,1.118375867571316576e+03,4.200187388696178346e+02
-3.327333516291666626e+00,-2.701595781249999551e+00,8.731785737277526778e+02,8.431094072078994941e+02,1.618143761495312205e+01,8.013736647630416883e+02,5.720867677748969982e+00,8.283846114193977428e+02,4.333062728499631930e+02
-3.327333516291666626e+00,-2.400262391666666328e+00,6.066450446143844601e+02,5.973076164440135472e+02,1.619638671763884119e+01,5.802877897505367173e+02,5.606611239955263670e+00,5.926060700569796609e+02,4.386377831034162682e+02
-3.327333516291666626e+00,-2.098929002083333106e+00,4.252022850641667446e+02,4.243136272614938207e+02,1.620422609164286953e+01,4.172124916570114692e+02,5.570225043126082909e+00,4.225017567492388935e+02,4.405722992026412044e+02
-3.327333516291666626e+00,-1.797595612499999662e+00,3.196229406584577077e+02,3.208191186319454573e+02,1.620944613864799422e+01,3.182221847408137592e+02,5.570846600708905250e+00,3.202216186994373857e+02,4.414206433201206323e+02
-3.327333516291666626e+00,-1.496262222916666218e+00,2.811780586074006010e+02,2.815286334007396363e+02,1.621277785244668124e+01,2.800258747452530770e+02,5.581294873644988108e+00,2.819975200554792991e+02,4.419309869026662909e+02
-3.327333516291666626e+00,-1.194928833333332996e+00,3.016419620272621387e+02,3.006205919910571538e+02,1.621443407914371804e+01,2.990610199605002890e+02,5.591146472613251817e+00,3.015498998617131292e+02,4.422022973517644573e+02
-3.327333516291666626e+00,-8.935954437499996628e-01,3.732973933035510754e+02,3.717277916548191570e+02,1.621506577080906553e+01,3.708045763741349674e+02,5.597908527427437164e+00,3.721608563876800417e+02,4.422394397190133191e+02
-3.327333516291666626e+00,-5.922620541666663296e-01,4.888830196168098610e+02,4.877911944317747839e+02,1.621524469486981346e+01,4.875515535246076979e+02,5.602395190972551120e+00,4.873308534039433653e+02,4.420990744333792009e+02
-3.327333516291666626e+00,-2.909286645833329965e-01,6.416643790357537682e+02,6.415426367481122725e+02,1.621531932408133869e+01,6.408925918733016260e+02,5.608066926662123031e+00,6.407202940629117620e+02,4.418708390125360097e+02
-3.327333516291666626e+00,1.040472500000033662e-02,8.254054112578828608e+02,8.263144031616975553e+02,1.621553412401039651e+01,8.250258030312988922e+02,5.617619755510313340e+00,8.260345078206050857e+02,4.416719921585370230e+02
-3.327333516291666626e+00,3.117381145833336697e-01,1.034371578662341335e+03,1.036409341404272709e+03,1.621620160867566085e+01,1.036005750687218097e+03,5.630603612973264838e+00,1.037056763845110936e+03,4.416327689029270118e+02
-3.327333516291666626e+00,6.130715041666670029e-01,1.263325386651745021e+03,1.266739505251578521e+03,1.621758389734895900e+01,1.268964404101044011e+03,5.644899099755811278e+00,1.267771358947338285e+03,4.418012027515555928e+02
-3.327333516291666626e+00,9.144048937500003360e-01,1.507516225603191288e+03,1.512261737318360247e+03,1.621937583900798074e+01,1.517449410974531474e+03,5.678826932091913804e+00,1.512600642098898788e+03,4.420373201441593096e+02
-3.327333516291666626e+00,1.215738283333333669e+00,1.762702526072753244e+03,1.768003100128320511e+03,1.622070001324222233e+01,1.774860177966844276e+03,5.706627772504741181e+00,1.766855133085103489e+03,4.420659291606515922e+02
-3.327333516291666626e+00,1.517071672916666891e+00,2.025141120245287539e+03,2.029838214551651618e+03,1.622071843748376097e+01,2.036036196733723500e+03,5.788354769796391075e+00,2.027229815152264109e+03,4.417115561212021930e+02
-3.327333516291666626e+00,1.818405062500000335e+00,2.291587505185366808e+03,2.295200284720893251e+03,1.621886326970538406e+01,2.298148034737028865e+03,5.859132571770381936e+00,2.291735952387095949e+03,4.410523888287870022e+02
-3.327333516291666626e+00,2.119738452083333780e+00,2.559293682703291779e+03,2.562519506189099047e+03,1.621465506183880834e+01,2.558567618131739891e+03,5.753550156519680492e+00,2.558396277044387716e+03,4.401256980193654726e+02
-3.327333516291666626e+00,2.421071841666667002e+00,2.826011137559585677e+03,2.828883766532439040e+03,1.620630210705164131e+01,2.806415466824783380e+03,5.773416313476002593e+00,2.822709011374107376e+03,4.380875370319426452e+02
-3.327333516291666626e+00,2.722405231250000224e+00,3.089991192797679560e+03,3.086803709093597718e+03,1.618418883758238280e+01,3.011659198755883153e+03,6.050645056110750097e+00,3.074980646521629296e+03,4.322533866377419258e+02
-3.327333516291666626e+00,3.023738620833333890e+00,3.349983573089786660e+03,3.322027416915487265e+03,1.612894500570109813e+01,3.125150463038051385e+03,6.476358379954364253e+00,3.299295103043471499e+03,4.178756160184852320e+02
-3.327333516291666626e+00,3.325072010416667112e+00,3.605234998999024356e+03,3.514245023595809471e+03,1.605459325473124110e+01,3.098850047884582636e+03,7.967760421226657286e+00,3.475449770457061732e+03,3.894294324839954129e+02
-3.327333516291666626e+00,3.626405400000000334e+00,3.855492115352824385e+03,3.641197683570062509e+03,1.612653200795376307e+01,2.916329249631612583e+03,1.114774221845975610e+01,3.583740452671742787e+03,3.434929732747501703e+02
-3.024851945583333368e+00,-3.605595949999999661e+00,1.720291689110154266e+03,1.559713133918965468e+03,1.608646734192731742e+01,1.261283878726840157e+03,7.992178352811885489e+00,1.442594081291191287e+03,3.861518478651479995e+02
-3.024851945583333368e+00,-3.304262560416666439e+00,1.231285071368037052e+03,1.171872897026245482e+03,1.614958038514665972e+01,1.055123841167947830e+03,6.031159848925093492e+00,1.119771377728358402e+03,4.197519232042924386e+02
-3.024851945583333368e+00,-3.002929170833333217e+00,8.472893885776555862e+02,8.296095610620977823e+02,1.619575695984604380e+01,7.998629080574150976e+02,5.604389905597884969e+00,8.147187315802675585e+02,4.357728840638835663e+02
-3.024851945583333368e+00,-2.701595781249999551e+00,5.580845759934998114e+02,5.547157983354409225e+02,1.621067972317721484e+01,5.512625774933735556e+02,5.585542562690446466e+00,5.549303121612422274e+02,4.411637357774876591e+02
-3.024851945583333368e+00,-2.400262391666666328e+00,3.539837425703091753e+02,3.547713169218623079e+02,1.621272278297371727e+01,3.545523671972400734e+02,5.580674535623698418e+00,3.576542002315661648e+02,4.419748644832815216e+02
-3.024851945583333368e+00,-2.098929002083333106e+00,2.257099830253804100e+02,2.272912721079774201e+02,1.621281014900468875e+01,2.270603376409760585e+02,5.578707033260581483e+00,2.288343108592991939e+02,4.417397836726306650e+02
-3.024851945583333368e+00,-1.797595612499999662e+00,1.645364250322258783e+02,1.652590256256517023e+02,1.621304358103479615e+01,1.646822534868983894e+02,5.576543703378865402e+00,1.658178043983614316e+02,4.416712943879103364e+02
-3.024851945583333368e+00,-1.496262222916666218e+00,1.622345978931415971e+02,1.611345727106381673e+02,1.621282834794017091e+01,1.588740028749245994e+02,5.570467351500509423e+00,1.616711684658846480e+02,4.417746107082631397e+02
-3.024851945583333368e+00,-1.194928833333332996e+00,2.110786144200639001e+02,2.082110137862036936e+02,1.621204713926174890e+01,2.047325359285330251e+02,5.563615292028837089e+00,2.087076842169499287e+02,4.418465209047878943e+02
-3.024851945583333368e+00,-8.935954437499996628e-01,3.038492249787753963e+02,3.001531851995096076e+02,1.621119374085493448e+01,2.975309872803710505e+02,5.558176333799258906e+00,3.000335586165335826e+02,4.418522762319916524e+02
-3.024851945583333368e+00,-5.922620541666663296e-01,4.337893307946243908e+02,4.303462346889427863e+02,1.621061708718626804e+01,4.291494371196711199e+02,5.555198445505433291e+00,4.294815785340690582e+02,4.418299954060747154e+02
-3.024851945583333368e+00,-2.909286645833329965e-01,5.946649520284801156e+02,5.920351054926286452e+02,1.621015701984228485e+01,5.906670354194703805e+02,5.554845615396988734e+00,5.910673262423276810e+02,4.417518329103128849e+02
-3.024851945583333368e+00,1.040472500000033662e-02,7.807405104699950016e+02,7.790234482616069727e+02,1.620972274433710680e+01,7.761163531750557922e+02,5.556708517734775477e+00,7.787809276354441863e+02,4.415706160524989627e+02
-3.024851945583333368e+00,3.117381145833336697e-01,9.867812054003945832e+02,9.860845876643143129e+02,1.620950478526211214e+01,9.822050561263666850e+02,5.563013880608141726e+00,9.867644879974095602e+02,4.413356818670506527e+02
-3.024851945583333368e+00,6.130715041666670029e-01,1.208049135008496705e+03,1.208656790370703675e+03,1.621000764196790911e+01,1.205663814747505967e+03,5.562212200964105513e+00,1.209549820068633153e+03,4.411696053054971003e+02
-3.024851945583333368e+00,9.144048937500003360e-01,1.440296391703865993e+03,1.442274432847130811e+03,1.621132564726696046e+01,1.441635723100674795e+03,5.586391326268959290e+00,1.442244512561054762e+03,4.411164951554600293e+02
-3.024851945583333368e+00,1.215738283333333669e+00,1.679781888134727751e+03,1.682558719355845824e+03,1.621300029047985802e+01,1.683928995250634671e+03,5.628281941409223776e+00,1.680856821185550416e+03,4.410919533089052607e+02
-3.024851945583333368e+00,1.517071672916666891e+00,1.923262938578091507e+03,1.926023557898704894e+03,1.621472467609081747e+01,1.927497390629629308e+03,5.710171394272335554e+00,1.922795777626142808e+03,4.410746892152332634e+02
-3.024851945583333368e+00,1.818405062500000335e+00,2.167995031086882591e+03,2.170937942337186541e+03,1.621709195431440165e+01,2.172509191998662573e+03,5.799871073047247805e+00,2.167038387826921280e+03,4.413353458805233345e+02
-3.024851945583333368e+00,2.119738452083333780e+00,2.411730731303813172e+03,2.416992038246302400e+03,1.622139830255504833e+01,2.424208984233677256e+03,5.767826837304427023e+00,2.413167528619312634e+03,4.422739793362251817e+02
-3.024851945583333368e+00,2.421071841666667002e+00,2.652723000889393006e+03,2.663117174238024745e+03,1.622787548697424498e+01,2.681843912881610777e+03,5.847751201605563054e+00,2.659000633316464700e+03,4.436324132676901399e+02
-3.024851945583333368e+00,2.722405231250000224e+00,2.889723644979205801e+03,2.904183191333780997e+03,1.622893964041995574e+01,2.921428998160033188e+03,6.059951580812795946e+00,2.897668600253237855e+03,4.433909357506630045e+02
-3.024851945583333368e+00,3.023738620833333890e+00,3.121982870337616987e+03,3.128450580657518003e+03,1.620139328718236627e+01,3.090368689208635715e+03,5.963358515352025435e+00,3.115906315025312324e+03,4.371807524404002834e+02
-3.024851945583333368e+00,3.325072010416667112e+00,3.349247949482229160e+03,3.317697926063556224e+03,1.612839517103436648e+01,3.127402340758821992e+03,6.423859935256651887e+00,3.295147690956978295e+03,4.190868876238562279e+02
-3.024851945583333368e+00,3.626405400000000334e+00,3.571766448359372589e+03,3.450741499139287043e+03,1.609078939050985468e+01,2.998622537859989279e+03,9.122985708955557271e+00,3.415696103673753896e+03,3.840651233395443569e+02
-2.722370374875000110e+00,-3.605595949999999661e+00,1.273916293387055703e+03,1.205008372725569643e+03,1.612120808596791832e+01,1.039508615855798325e+03,6.989866624323221700e+00,1.133873314272140760e+03,4.111068822020058633e+02
-2.722370374875000110e+00,-3.304262560416666439e+00,8.673370217254586123e+02,8.532349369290604955e+02,1.618358489725931193e+01,8.060371359250962087e+02,5.707659728630601670e+00,8.275375072347221703e+02,4.330424051266126639e+02
-2.722370374875000110e+00,-3.002929170833333217e+00,5.555054419234736542e+02,5.558637616340420209e+02,1.621107062178460012e+01,5.523500209340281799e+02,5.586800413596104242e+00,5.531120962926950142e+02,4.412216015701857827e+02
-2.722370374875000110e+00,-2.701595781249999551e+00,3.287016557273731792e+02,3.297701775976456702e+02,1.621393277532072830e+01,3.313382010395152975e+02,5.586728521906771050e+00,3.336213699024067409e+02,4.425179519619916846e+02
-2.722370374875000110e+00,-2.400262391666666328e+00,1.777348379243412921e+02,1.777878189341281541e+02,1.621154216005553650e+01,1.764625543637973806e+02,5.567275824204865664e+00,1.805431818654872131e+02,4.419042443162064728e+02
-2.722370374875000110e+00,-2.098929002083333106e+00,9.383388262819924819e+01,9.363783914054511115e+01,1.621068472260476057e+01,9.216047347548101243e+01,5.558848317026789054e+00,9.427545647702049791e+01,4.415560516955759454e+02
-2.722370374875000110e+00,-1.797595612499999662e+00,6.877239960461220392e+01,6.792965103249298409e+01,1.621086011176156205e+01,6.667134256568533601e+01,5.554445724019353214e+00,6.812381570636716788e+01,4.416414357272769280e+02
-2.722370374875000110e+00,-1.496262222916666218e+00,9.482240024802896983e+01,9.221578239294467494e+01,1.621063741956509574e+01,8.944699514207059110e+01,5.549689700755853217e+00,9.317110267002090040e+01,4.417049817750257148e+02
-2.722370374875000110e+00,-1.194928833333332996e+00,1.647578349850155064e+02,1.600093602851848118e+02,1.620994508948357549e+01,1.559790212198390691e+02,5.547181533622801197e+00,1.615243149623402132e+02,4.415811811980509560e+02
-2.722370374875000110e+00,-8.935954437499996628e-01,2.718576569868531578e+02,2.657733935155556537e+02,1.620944219522746721e+01,2.622288124567170371e+02,5.546514937967645942e+00,2.670520484888240844e+02,4.414680399050772053e+02
-2.722370374875000110e+00,-5.922620541666663296e-01,4.098687587795119498e+02,4.037501046534453053e+02,1.620934096498308463e+01,4.011174242682669728e+02,5.545331551182423269e+00,4.044935077174386606e+02,4.415371196286397435e+02
-2.722370374875000110e+00,-2.909286645833329965e-01,5.730576426160137089e+02,5.678042029425851069e+02,1.620918890892250630e+01,5.649811562757604406e+02,5.545139771498845960e+00,5.684759573592730248e+02,4.416838049033374318e+02
-2.722370374875000110e+00,1.040472500000033662e-02,7.561892123781639157e+02,7.521022548047258169e+02,1.620858981315529235e+01,7.482689184193923211e+02,5.546466100584376946e+00,7.533286465596779635e+02,4.416660843554292342e+02
-2.722370374875000110e+00,3.117381145833336697e-01,9.545284829645285072e+02,9.516822085049352609e+02,1.620775898521397806e+01,9.470796569383519454e+02,5.554794314049380510e+00,9.535124490701432478e+02,4.413914194972686005e+02
-2.722370374875000110e+00,6.130715041666670029e-01,1.163837278582754607e+03,1.162312938862596639e+03,1.620727105795643652e+01,1.157699891584754596e+03,5.557819235409385605e+00,1.164026397678887179e+03,4.409870761509509975e+02
-2.722370374875000110e+00,9.144048937500003360e-01,1.380370181726987539e+03,1.379970550314203138e+03,1.620738824453122362e+01,1.375638609346337034e+03,5.604959423312604549e+00,1.380533210576586043e+03,4.406002537212158927e+02
-2.722370374875000110e+00,1.215738283333333669e+00,1.600886587137604920e+03,1.600760842923598830e+03,1.620755630490618060e+01,1.595069597343327587e+03,5.650950645329768207e+00,1.599508740157055399e+03,4.402276859776266633e+02
-2.722370374875000110e+00,1.517071672916666891e+00,1.822644291183770065e+03,1.821666507203859510e+03,1.620728989402859099e+01,1.810866357799312937e+03,5.614398842800387257e+00,1.818705669288812260e+03,4.398510384542997258e+02
-2.722370374875000110e+00,1.818405062500000335e+00,2.043398882418317498e+03,2.041498376103059854e+03,1.620752677831984556e+01,2.024273062973879860e+03,5.612915034507700796e+00,2.037586221572677687e+03,4.397568735038117893e+02
-2.722370374875000110e+00,2.119738452083333780e+00,2.261403561956400154e+03,2.260830863971670624e+03,1.621079878888777870e+01,2.245301717011814617e+03,5.684262251550347145e+00,2.256838971567815406e+03,4.405674406829240866e+02
-2.722370374875000110e+00,2.421071841666667002e+00,2.475412587206928947e+03,2.480147449056821642e+03,1.621968637211672615e+01,2.482401174596182955e+03,5.881331806807368778e+00,2.476390242248081904e+03,4.426066465659950495e+02
-2.722370374875000110e+00,2.722405231250000224e+00,2.684678245397638420e+03,2.696694864057295490e+03,1.623157707414001649e+01,2.722446972595744228e+03,6.162750484174706500e+00,2.692438429575159716e+03,4.447609199030446234e+02
-2.722370374875000110e+00,3.023738620833333890e+00,2.888951225385047564e+03,2.901732421695400262e+03,1.622898308874868434e+01,2.919649460893616379e+03,6.082851647447119703e+00,2.895148690657581938e+03,4.435801494446435527e+02
-2.722370374875000110e+00,3.325072010416667112e+00,3.088479491949096428e+03,3.080068020760954823e+03,1.618385559258816997e+01,3.009952618893767067e+03,6.024749199341383310e+00,3.068786517326761896e+03,4.335481334651105385e+02
-2.722370374875000110e+00,3.626405400000000334e+00,3.284011542202453256e+03,3.212772404212068068e+03,1.611623243670930350e+01,2.946063852065651190e+03,7.808994475326179519e+00,3.194967495217418218e+03,4.089571161418967336e+02
-2.419888804166666851e+00,-3.605595949999999661e+00,9.333182436373582505e+02,9.027751034335524309e+02,1.614599776134013354e+01,8.179840986606538991e+02,6.351164209327934351e+00,8.659088426070745754e+02,4.248491640004667147e+02
-2.419888804166666851e+00,-3.304262560416666439e+00,5.988643026754429002e+02,5.975850662649027072e+02,1.619804508654416964e+01,5.807361823457995342e+02,5.601733224030611247e+00,5.879519076070846495e+02,4.383165005548272575e+02
-2.419888804166666851e+00,-3.002929170833333217e+00,3.493972947945330816e+02,3.506302636636828538e+02,1.621289241868986508e+01,3.514657286891056174e+02,5.580463931585809334e+00,3.525802792734641571e+02,4.419924320692742299e+02
-2.419888804166666851e+00,-2.701595781249999551e+00,1.756975053553402120e+02,1.740317827710532583e+02,1.621146840240643883e+01,1.729607289885716455e+02,5.566206632310474411e+00,1.773875081709550159e+02,4.418854126333328054e+02
-2.419888804166666851e+00,-2.400262391666666328e+00,6.907043139532062526e+01,6.683804304752266034e+01,1.620969545436495807e+01,6.421450063660859087e+01,5.552469944956119896e+00,6.809663196559927201e+01,4.415521913801991900e+02
-2.419888804166666851e+00,-2.098929002083333106e+00,2.125049288433397265e+01,2.031626080180285498e+01,1.621033778660507707e+01,1.946792691349946836e+01,5.552647059591568457e+00,2.042124051417954433e+01,4.418702272194277043e+02
-2.419888804166666851e+00,-1.797595612499999662e+00,2.451178168019807302e+01,2.399210397904971614e+01,1.621134600560519701e+01,2.408367784515849053e+01,5.553445230471557359e+00,2.493189815044229363e+01,4.422583654738803034e+02
-2.419888804166666851e+00,-1.496262222916666218e+00,7.162679126951491071e+01,6.946876962529495358e+01,1.621132993622046214e+01,6.845210246843134883e+01,5.552603652324828332e+00,7.200994142981471668e+01,4.421398443367306754e+02
-2.419888804166666851e+00,-1.194928833333332996e+00,1.558693576124397566e+02,1.510292573633487336e+02,1.621082356646075695e+01,1.486706268002699289e+02,5.555239778615179702e+00,1.544841649669651815e+02,4.416333601837106926e+02
-2.419888804166666851e+00,-8.935954437499996628e-01,2.710168315109784203e+02,2.641611157224397175e+02,1.621067272628585698e+01,2.608476419705441458e+02,5.558905915763244998e+00,2.674689630361076524e+02,4.412809454761387542e+02
-2.419888804166666851e+00,-5.922620541666663296e-01,4.113198540475368077e+02,4.040138364632730372e+02,1.621103089081337600e+01,3.994976243762790773e+02,5.558235267154906012e+00,4.067570797268251681e+02,4.414002429211550975e+02
-2.419888804166666851e+00,-2.909286645833329965e-01,5.715454095672899939e+02,5.650694408173148986e+02,1.621117245447669930e+01,5.596241088862659581e+02,5.557860633533885597e+00,5.675823410280897861e+02,4.417876447982758350e+02
-2.419888804166666851e+00,1.040472500000033662e-02,7.469588840441965658e+02,7.418659186005243100e+02,1.621062743757005720e+01,7.368724686937334809e+02,5.555180089459764936e+00,7.446003908157806563e+02,4.419926522399380246e+02
-2.419888804166666851e+00,3.117381145833336697e-01,9.333251867094205636e+02,9.297373954400827643e+02,1.620961082034650502e+01,9.260760296836808720e+02,5.567183219815993844e+00,9.326266907898880163e+02,4.417844836831338853e+02
-2.419888804166666851e+00,6.130715041666670029e-01,1.126906001022067358e+03,1.124820720306073781e+03,1.620879833856374574e+01,1.121734957183329243e+03,5.577182054473960093e+00,1.127192077911218348e+03,4.413021181529146020e+02
-2.419888804166666851e+00,9.144048937500003360e-01,1.324458187612975053e+03,1.323542653793614591e+03,1.620845424824641867e+01,1.319230305114086605e+03,5.614364201918417230e+00,1.324546217013825299e+03,4.407850051757149004e+02
-2.419888804166666851e+00,1.215738283333333669e+00,1.523241623314675053e+03,1.522426397045230260e+03,1.620794126381781197e+01,1.514026018567662504e+03,5.648064745883229598e+00,1.521555541824906641e+03,4.402589841044870695e+02
-2.419888804166666851e+00,1.517071672916666891e+00,1.721014586588483098e+03,1.718731328300840687e+03,1.620639730976980175e+01,1.701708710018052898e+03,5.592265491285622225e+00,1.716063651184260607e+03,4.395934322288883322e+02
-2.419888804166666851e+00,1.818405062500000335e+00,1.916032875998701684e+03,1.911474285829172004e+03,1.620423849649668924e+01,1.882708178212645180e+03,5.637096600572459870e+00,1.907567757192307909e+03,4.389076573572992856e+02
-2.419888804166666851e+00,2.119738452083333780e+00,2.107050399772955643e+03,2.101681705077411607e+03,1.620380313976689024e+01,2.066730053176640013e+03,5.796654301649826202e+00,2.097280853391748224e+03,4.388294654703338438e+02
-2.419888804166666851e+00,2.421071841666667002e+00,2.293322529916965777e+03,2.290985740716743749e+03,1.620852380271163895e+01,2.266530408210730002e+03,5.846119574190129953e+00,2.286697162788600508e+03,4.400932384333156051e+02
-2.419888804166666851e+00,2.722405231250000224e+00,2.474602035750619507e+03,2.478803443696990144e+03,1.621976243112646898e+01,2.480130174358202567e+03,5.876615466965367851e+00,2.474814339296629441e+03,4.424710047401378006e+02
-2.419888804166666851e+00,3.023738620833333890e+00,2.651140088222589384e+03,2.659520806558488403e+03,1.622810815201668433e+01,2.675921285766366964e+03,5.859791692846341604e+00,2.655424741780236673e+03,4.436602717957548521e+02
-2.419888804166666851e+00,3.325072010416667112e+00,2.823685484683012874e+03,2.821469048535014736e+03,1.620653389987814563e+01,2.797917946505233886e+03,5.761181018216078087e+00,2.816331356693758607e+03,4.390548811001011700e+02
-2.419888804166666851e+00,3.626405400000000334e+00,2.993487663458321549e+03,2.948726962258166168e+03,1.613997977224371994e+01,2.793273821337382287e+03,6.673606272725829847e+00,2.941522929141850909e+03,4.230203431202259026e+02
-2.117407233458333149e+00,-3.605595949999999661e+00,6.881582614386373962e+02,6.709094532929011621e+02,1.616420274214808117e+01,6.309084961306807600e+02,5.939756108262027823e+00,6.573019293193619887e+02,4.323742139044767896e+02
-2.117407233458333149e+00,-3.304262560416666439e+00,4.160320440884368622e+02,4.155684217876405455e+02,1.620530500335830482e+01,4.097184467547676832e+02,5.569375291458736221e+00,4.148840093429153058e+02,4.402174441231726405e+02
